200	0.678
201	0.67829
202	0.67858
203	0.67887
204	0.67916
205	0.67945
206	0.67974
207	0.68003
208	0.68032
209	0.68061
210	0.6809
211	0.68119
212	0.68148
213	0.68177
214	0.68206
215	0.68235
216	0.68264
217	0.68293
218	0.68322
219	0.68351
220	0.6838
221	0.68409
222	0.68438
223	0.68467
224	0.68496
225	0.68525
226	0.68554
227	0.68583
228	0.68612
229	0.68641
230	0.6867
231	0.68699
232	0.68728
233	0.68757
234	0.68786
235	0.68815
236	0.68844
237	0.68873
238	0.68902
239	0.68931
240	0.6896
241	0.68989
242	0.69018
243	0.69047
244	0.69076
245	0.69105
246	0.69134
247	0.69163
248	0.69192
249	0.69221
250	0.6925
251	0.69279
252	0.69308
253	0.69337
254	0.69366
255	0.69395
256	0.69424
257	0.69453
258	0.69482
259	0.69511
260	0.6954
261	0.69569
262	0.69598
263	0.69627
264	0.69656
265	0.69685
266	0.69714
267	0.69743
268	0.69772
269	0.69801
270	0.6983
271	0.69859
272	0.69888
273	0.69917
274	0.69946
275	0.69975
276	0.70004
277	0.70033
278	0.70062
279	0.70091
280	0.7012
281	0.70149
282	0.70178
283	0.70207
284	0.70236
285	0.70265
286	0.70294
287	0.70323
288	0.70352
289	0.70381
290	0.7041
291	0.70439
292	0.70468
293	0.70497
294	0.70526
295	0.70555
296	0.70584
297	0.70613
298	0.70642
299	0.70671
300	0.707
301	0.70729
302	0.70758
303	0.70787
304	0.70816
305	0.70845
306	0.70874
307	0.70903
308	0.70932
309	0.70961
310	0.7099
311	0.71019
312	0.71048
313	0.71077
314	0.71106
315	0.71135
316	0.71164
317	0.71193
318	0.71222
319	0.71251
320	0.7128
321	0.71309
322	0.71338
323	0.71367
324	0.71396
325	0.71425
326	0.71454
327	0.71483
328	0.71512
329	0.71541
330	0.7157
331	0.71599
332	0.71628
333	0.71657
334	0.71686
335	0.71715
336	0.71744
337	0.71773
338	0.71802
339	0.71831
340	0.7186
341	0.71889
342	0.71918
343	0.71947
344	0.71976
345	0.72005
346	0.72034
347	0.72063
348	0.72092
349	0.72121
350	0.7215
351	0.72179
352	0.72208
353	0.72237
354	0.72266
355	0.72295
356	0.72324
357	0.72353
358	0.72382
359	0.72411
360	0.7244
361	0.72469
362	0.72498
363	0.72527
364	0.72556
365	0.72585
366	0.72614
367	0.72643
368	0.72672
369	0.72701
370	0.7273
371	0.72759
372	0.72788
373	0.72817
374	0.72846
375	0.72875
376	0.72904
377	0.72933
378	0.72962
379	0.72991
380	0.7302
381	0.73049
382	0.73078
383	0.73107
384	0.73136
385	0.73165
386	0.73194
387	0.73223
388	0.73252
389	0.73281
390	0.7331
391	0.73339
392	0.73368
393	0.73397
394	0.73426
395	0.73455
396	0.73484
397	0.73513
398	0.73542
399	0.73571
400	0.736
401	0.73629
402	0.73658
403	0.73687
404	0.73716
405	0.73745
406	0.73774
407	0.73803
408	0.73832
409	0.73861
410	0.7389
411	0.73919
412	0.73948
413	0.73977
414	0.74006
415	0.74035
416	0.74064
417	0.74093
418	0.74122
419	0.74151
420	0.7418
421	0.74209
422	0.74238
423	0.74267
424	0.74296
425	0.74325
426	0.74354
427	0.74383
428	0.74412
429	0.74441
430	0.7447
431	0.74499
432	0.74528
433	0.74557
434	0.74586
435	0.74615
436	0.74644
437	0.74673
438	0.74702
439	0.74731
440	0.7476
441	0.74789
442	0.74818
443	0.74847
444	0.74876
445	0.74905
446	0.74934
447	0.74963
448	0.74992
449	0.75021
450	0.7505
451	0.75079
452	0.75108
453	0.75137
454	0.75166
455	0.75195
456	0.75224
457	0.75253
458	0.75282
459	0.75311
460	0.7534
461	0.75369
462	0.75398
463	0.75427
464	0.75456
465	0.75485
466	0.75514
467	0.75543
468	0.75572
469	0.75601
470	0.7563
471	0.75659
472	0.75688
473	0.75717
474	0.75746
475	0.75775
476	0.75804
477	0.75833
478	0.75862
479	0.75891
480	0.7592
481	0.75949
482	0.75978
483	0.76007
484	0.76036
485	0.76065
486	0.76094
487	0.76123
488	0.76152
489	0.76181
490	0.7621
491	0.76239
492	0.76268
493	0.76297
494	0.76326
495	0.76355
496	0.76384
497	0.76413
498	0.76442
499	0.76471
500	0.765
501	0.76529
502	0.76558
503	0.76587
504	0.76616
505	0.76645
506	0.76674
507	0.76703
508	0.76732
509	0.76761
510	0.7679
511	0.76819
512	0.76848
513	0.76877
514	0.76906
515	0.76935
516	0.76964
517	0.76993
518	0.77022
519	0.77051
520	0.7708
521	0.77109
522	0.77138
523	0.77167
524	0.77196
525	0.77225
526	0.77254
527	0.77283
528	0.77312
529	0.77341
530	0.7737
531	0.77399
532	0.77428
533	0.77457
534	0.77486
535	0.77515
536	0.77544
537	0.77573
538	0.77602
539	0.77631
540	0.7766
541	0.77689
542	0.77718
543	0.77747
544	0.77776
545	0.77805
546	0.77834
547	0.77863
548	0.77892
549	0.77921
550	0.7795
551	0.77979
552	0.78008
553	0.78037
554	0.78066
555	0.78095
556	0.78124
557	0.78153
558	0.78182
559	0.78211
560	0.7824
561	0.78269
562	0.78298
563	0.78327
564	0.78356
565	0.78385
566	0.78414
567	0.78443
568	0.78472
569	0.78501
570	0.7853
571	0.78559
572	0.78588
573	0.78617
574	0.78646
575	0.78675
576	0.78704
577	0.78733
578	0.78762
579	0.78791
580	0.7882
581	0.78849
582	0.78878
583	0.78907
584	0.78936
585	0.78965
586	0.78994
587	0.79023
588	0.79052
589	0.79081
590	0.7911
591	0.79139
592	0.79168
593	0.79197
594	0.79226
595	0.79255
596	0.79284
597	0.79313
598	0.79342
599	0.79371
600	0.794
601	0.79429
602	0.79458
603	0.79487
604	0.79516
605	0.79545
606	0.79574
607	0.79603
608	0.79632
609	0.79661
610	0.7969
611	0.79719
612	0.79748
613	0.79777
614	0.79806
615	0.79835
616	0.79864
617	0.79893
618	0.79922
619	0.79951
620	0.7998
621	0.80009
622	0.80038
623	0.80067
624	0.80096
625	0.80125
626	0.80154
627	0.80183
628	0.80212
629	0.80241
630	0.8027
631	0.80299
632	0.80328
633	0.80357
634	0.80386
635	0.80415
636	0.80444
637	0.80473
638	0.80502
639	0.80531
640	0.8056
641	0.80589
642	0.80618
643	0.80647
644	0.80676
645	0.80705
646	0.80734
647	0.80763
648	0.80792
649	0.80821
650	0.8085
651	0.80879
652	0.80908
653	0.80937
654	0.80966
655	0.80995
656	0.81024
657	0.81053
658	0.81082
659	0.81111
660	0.8114
661	0.81169
662	0.81198
663	0.81227
664	0.81256
665	0.81285
666	0.81314
667	0.81343
668	0.81372
669	0.81401
670	0.8143
671	0.81459
672	0.81488
673	0.81517
674	0.81546
675	0.81575
676	0.81604
677	0.81633
678	0.81662
679	0.81691
680	0.8172
681	0.81749
682	0.81778
683	0.81807
684	0.81836
685	0.81865
686	0.81894
687	0.81923
688	0.81952
689	0.81981
690	0.8201
691	0.82039
692	0.82068
693	0.82097
694	0.82126
695	0.82155
696	0.82184
697	0.82213
698	0.82242
699	0.82271
700	0.823
701	0.82329
702	0.82358
703	0.82387
704	0.82416
705	0.82445
706	0.82474
707	0.82503
708	0.82532
709	0.82561
710	0.8259
711	0.82619
712	0.82648
713	0.82677
714	0.82706
715	0.82735
716	0.82764
717	0.82793
718	0.82822
719	0.82851
720	0.8288
721	0.82909
722	0.82938
723	0.82967
724	0.82996
725	0.83025
726	0.83054
727	0.83083
728	0.83112
729	0.83141
730	0.8317
731	0.83199
732	0.83228
733	0.83257
734	0.83286
735	0.83315
736	0.83344
737	0.83373
738	0.83402
739	0.83431
